Category,Weights,Date,cpi_value,Year,Month
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2010-12-01,95.17007413673944,2010,12
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2011-01-01,96.9550569302108,2011,1
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2011-02-01,95.91791117130471,2011,2
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2011-03-01,95.91667085287578,2011,3
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2011-04-01,98.42101081480178,2011,4
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2011-05-01,99.49045888976184,2011,5
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2011-06-01,96.16390271362366,2011,6
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2011-07-01,96.74702006451048,2011,7
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2011-08-01,99.42803406670701,2011,8
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2011-09-01,98.96982942963109,2011,9
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2011-10-01,98.93010635711374,2011,10
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2011-11-01,99.29939637115332,2011,11
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2011-12-01,98.91876701115382,2011,12
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-01-01,95.92088522237464,2012,1
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-02-01,98.51445062074993,2012,2
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-03-01,98.33963084495402,2012,3
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-04-01,98.05099862848195,2012,4
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-05-01,98.3621117408993,2012,5
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-06-01,97.24934685011515,2012,6
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-07-01,97.02277518358576,2012,7
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-08-01,101.1888819943944,2012,8
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-09-01,101.78764824188355,2012,9
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-10-01,100.4591864179072,2012,10
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-11-01,99.77216343555483,2012,11
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2012-12-01,100.78639522060948,2012,12
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-01-01,100.8292171204931,2013,1
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-02-01,101.33871318972338,2013,2
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-03-01,101.46741158421534,2013,3
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-04-01,100.54602594513739,2013,4
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-05-01,100.14149905733507,2013,5
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-06-01,100.35154982161265,2013,6
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-07-01,101.5426318789161,2013,7
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-08-01,100.88001274607943,2013,8
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-09-01,99.75343067900877,2013,9
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-10-01,99.90750192340917,2013,10
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-11-01,99.3709361036944,2013,11
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2013-12-01,99.495335702007,2013,12
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2014-01-01,99.84293832419232,2014,1
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2014-02-01,100.0,2014,2
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2014-03-01,100.6559047654327,2014,3
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2014-04-01,100.13351840355314,2014,4
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2014-05-01,100.64899764074912,2014,5
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2014-06-01,100.90340416636477,2014,6
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2014-07-01,101.4724358133528,2014,7
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2014-08-01,101.54661296012756,2014,8
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2014-09-01,102.14396584641965,2014,9
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2014-10-01,102.08468718270143,2014,10
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2014-11-01,102.18023856633019,2014,11
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2014-12-01,102.12866697960013,2014,12
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2015-01-01,102.16148900315406,2015,1
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2015-02-01,102.35451545841111,2015,2
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2015-03-01,102.3499902659259,2015,3
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2015-04-01,102.38453651315793,2015,4
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2015-05-01,102.16102217489924,2015,5
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2015-06-01,101.97310002715199,2015,6
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2015-07-01,103.02855502204494,2015,7
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2015-08-01,102.84699957606736,2015,8
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2015-09-01,102.88081671446153,2015,9
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2015-10-01,103.62366694238685,2015,10
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2015-11-01,104.07634110860465,2015,11
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2015-12-01,104.05779241998404,2015,12
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2016-01-01,103.82669542862601,2016,1
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2016-02-01,104.01294135713539,2016,2
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2016-03-01,104.13125131229354,2016,3
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2016-04-01,104.00737261535575,2016,4
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2016-05-01,104.23443605212988,2016,5
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2016-06-01,104.31058626481817,2016,6
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2016-07-01,104.4188975572997,2016,7
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2016-08-01,104.53234968067204,2016,8
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2016-09-01,104.5624868489667,2016,9
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2016-10-01,105.50380468643185,2016,10
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2016-11-01,105.9997969426552,2016,11
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2016-12-01,106.19245578069327,2016,12
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2017-01-01,106.63422342620275,2017,1
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2017-02-01,107.03901976875541,2017,2
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2017-03-01,107.00361952693007,2017,3
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2017-04-01,106.97409419608047,2017,4
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2017-05-01,106.96551353858526,2017,5
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2017-06-01,107.21513717887427,2017,6
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2017-07-01,107.47216472104466,2017,7
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2017-08-01,107.50405721874836,2017,8
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2017-09-01,107.25126041740819,2017,9
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2017-10-01,107.25978689048382,2017,10
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2017-11-01,107.71111078885205,2017,11
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2017-12-01,107.72719002228952,2017,12
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2018-01-01,108.36128730562618,2018,1
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2018-02-01,108.66946151586399,2018,2
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2018-03-01,109.45183297465842,2018,3
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2018-04-10,110.091094182695,2018,4
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2018-05-10,110.61341123725325,2018,5
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2018-06-10,109.78215698328185,2018,6
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2018-07-10,108.84783616528856,2018,7
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2018-08-10,109.1389356282176,2018,8
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2018-09-10,109.17050535159346,2018,9
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2018-10-10,110.05469690938037,2018,10
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2018-11-10,110.7676725710533,2018,11
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2018-12-10,111.04356525828669,2018,12
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2019-01-10,111.55371776122895,2019,1
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2019-02-10,112.07265623355714,2019,2
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2019-03-10,112.58687409183361,2019,3
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2019-04-10,112.83367929710565,2019,4
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2019-05-10,112.99639833936178,2019,5
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2019-06-10,113.57717572128733,2019,6
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2019-07-10,113.7074649416716,2019,7
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2019-08-10,114.04144614423726,2019,8
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2019-09-10,114.29972983627667,2019,9
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2019-10-10,114.53580758990134,2019,10
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2019-11-10,114.2461696765993,2019,11
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2019-12-10,114.46925852546214,2019,12
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2020-01-10,114.91294699703452,2020,1
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2020-02-10,115.053617197903,2020,2
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2020-03-10,115.24041834340404,2020,3
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2020-04-10,115.86241410320557,2020,4
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2020-05-10,115.67829728164665,2020,5
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2020-06-10,116.05694594102847,2020,6
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2020-07-10,116.39167170674726,2020,7
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2020-08-10,116.38203858045017,2020,8
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2020-09-10,117.19689281039322,2020,9
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2020-10-10,120.68316692798778,2020,10
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2020-11-10,121.2350808905321,2020,11
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2020-12-10,121.13877001455438,2020,12
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2021-01-10,120.7190919129833,2021,1
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2021-02-10,120.88402515149195,2021,2
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2021-03-10,121.82863832463036,2021,3
"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2021-04-10,122.15161515000057,2021,4
